id,answer
60,"Let  
\[
A=\begin{pmatrix}1&1&1\\4&3&-1\\3&5&3\end{pmatrix}
\]
be partitioned as
\[
A=\begin{pmatrix}
a & r^T\\[1ex]
q & B
\end{pmatrix},\quad
a=1,\;r^T=(1\;1),\;q=\begin{pmatrix}4\\3\end{pmatrix},\;
B=\begin{pmatrix}3&-1\\5&3\end{pmatrix}.
\]
Since \(\det B=3\cdot3-(-1)\cdot5=14\), 
\[
B^{-1}=\frac1{14}\begin{pmatrix}3&1\\-5&3\end{pmatrix}.
\]
Compute the Schur‐complement
\[
T=a-r^T\,B^{-1}q
=1-\,(1\;1)\,\frac1{14}\begin{pmatrix}3&1\\-5&3\end{pmatrix}\begin{pmatrix}4\\3\end{pmatrix}
=1-\frac{2}{7}=\frac{5}{7},
\]
so \(T^{-1}=7/5\).  By the block‐inverse formula,
\[
A^{-1}=
\begin{pmatrix}
T^{-1} & -\,T^{-1}r^T B^{-1}\\[1ex]
-\,B^{-1}q\,T^{-1} & B^{-1}+B^{-1}q\,T^{-1}r^T B^{-1}
\end{pmatrix}.
\]
A direct simplification yields
\[
A^{-1}
=\frac1{10}
\begin{pmatrix}
14 & 2 & -4\\
-15 & 0 & 5\\
11 & -2 & -1
\end{pmatrix}.
\]
Hence for \(b=(1,6,4)^T\) the unique solution \(x=A^{-1}b\) is
\[
x
=\frac1{10}
\begin{pmatrix}
14 & 2 & -4\\
-15 & 0 & 5\\
11 & -2 & -1
\end{pmatrix}
\begin{pmatrix}1\\6\\4\end{pmatrix}
=\frac1{10}\begin{pmatrix}10\\5\\-5\end{pmatrix}
=\begin{pmatrix}1\\\tfrac12\\-\tfrac12\end{pmatrix}.
\]"
61,"The inverse can be written in closed‐form. One convenient representation is

\[
(A^{-1})_{ij}
=\;(-1)^{\,i+j}\;\frac{\min(i,j)\,\bigl(5-\max(i,j)\bigr)}{5}
\,,\qquad i,j=1,\dots,4,
\]

so that in matrix form

\[
A^{-1}
=\frac{1}{5}
\begin{pmatrix}
4 & -3 &  2 & -1\\
-3&  6 & -4 &  2\\
 2& -4 &  6 & -3\\
-1&  2 & -3 &  4
\end{pmatrix}.
\]"
62,"\[
\begin{aligned}
A&=\begin{pmatrix}1&0.1\\0.1&1\end{pmatrix}
\quad\Longrightarrow\quad
A=Q\begin{pmatrix}1.1&0\\0&0.9\end{pmatrix}Q^T,\quad
Q=\frac1{\sqrt2}\begin{pmatrix}1&1\\1&-1\end{pmatrix},\\
A^{10}&=Q\begin{pmatrix}1.1^{10}&0\\0&0.9^{10}\end{pmatrix}Q^T
=\frac12\begin{pmatrix}
1.1^{10}+0.9^{10}&1.1^{10}-0.9^{10}\\
1.1^{10}-0.9^{10}&1.1^{10}+0.9^{10}
\end{pmatrix}\\
&=\frac1{2\cdot10^{10}}
\begin{pmatrix}
11^{10}+9^{10}&11^{10}-9^{10}\\
11^{10}-9^{10}&11^{10}+9^{10}
\end{pmatrix}\,. 
\end{aligned}
\]"
63,"Using the fact that the eigenvalues of  
\[
M=\begin{pmatrix}4&1&-8\\7&4&4\\4&-8&1\end{pmatrix}
\]
are \(9,\,9i,\,-9i\), so that \(A=\frac1{9}M\) has spectrum \(1,i,-i\), one sees immediately that
\[
A^{10}\;=\;V\diag(1^{10},\,i^{10},\,(-i)^{10})V^{-1}
\;=\;V\diag(1,-1,-1)V^{-1}.
\]
Noting further that
\[
\diag(1,-1,-1)\;=\;-I+2\,\Pi_{\lambda=1}
\quad\text{and}\quad
\Pi_{\lambda=1}=\frac{(A-iI)(A+iI)}{(1-i)(1+i)}
=\frac{A^2+I}{2},
\]
one obtains
\[
A^{10}=-I+2\frac{A^2+I}{2}=A^2.
\]
Hence it suffices to compute
\[
M^2=\begin{pmatrix}-9&72&-36\\72&-9&-36\\-36&-36&-63\end{pmatrix},
\]
so
\[
A^{10}=A^2=\frac1{9^2}M^2
=\frac1{81}
\begin{pmatrix}-9&72&-36\\72&-9&-36\\-36&-36&-63\end{pmatrix}
=\frac1{9}
\begin{pmatrix}-1&8&-4\\8&-1&-4\\-4&-4&-7\end{pmatrix}.
\]"
64,"Given  
\(A=\begin{pmatrix}1&1\\1&1\end{pmatrix}\),  
\(Y=\begin{pmatrix}1\\2\end{pmatrix}\),  
we set  
\[M=I+\tfrac14A=\begin{pmatrix}1+\tfrac14&\tfrac14\\\tfrac14&1+\tfrac14\end{pmatrix} 
=\begin{pmatrix}5/4&1/4\\1/4&5/4\end{pmatrix}.\]  
The eigen‐decomposition of \(M\) is  
\[
M = \tfrac32\cdot\frac1{2}\begin{pmatrix}1&1\\1&1\end{pmatrix}
+1\cdot\frac1{2}\begin{pmatrix}1&-1\\-1&1\end{pmatrix},
\]
so 
\[
\ln M
=\ln\!\bigl(\tfrac32\bigr)\frac1{2}\begin{pmatrix}1&1\\1&1\end{pmatrix}
+0\cdot\frac1{2}\begin{pmatrix}1&-1\\-1&1\end{pmatrix}
=\frac{\ln(3/2)}{2}\begin{pmatrix}1&1\\1&1\end{pmatrix}.
\]
Hence
\[
\ln(M)\,Y
=\frac{\ln(3/2)}{2}
\begin{pmatrix}1&1\\1&1\end{pmatrix}
\begin{pmatrix}1\\2\end{pmatrix}
=\frac{\ln(3/2)}{2}\begin{pmatrix}3\\3\end{pmatrix}
=\frac{3}{2}\ln\!\bigl(\tfrac32\bigr)\begin{pmatrix}1\\1\end{pmatrix}.
\]
Numerically, \(\ln(3/2)\approx0.4054651\), so
\[
\ln(I+\tfrac14A)\,Y
\approx\begin{pmatrix}0.6082\\0.6082\end{pmatrix}.
\]"
65,"The matrix can be written as  
\[A = I + vv^T,\qquad v = \begin{pmatrix}1\\-1\\-1\\1\end{pmatrix}.\]  
Since \(vv^T\) has rank 1 and eigen‐value \(\|v\|_2^2=4\), its spectrum is \(\{4,0,0,0\}\).  Hence the eigenvalues of \(A\) are  
\[
\lambda_1 = 1+4 = 5,\quad \lambda_2=\lambda_3=\lambda_4 = 1,
\]  
so  
\[
\|A\|_2 = \rho(A) = 5.
\]  
Moreover  
\[
A\,v = (I+vv^T)v = v + (v^Tv)\,v = 5\,v,
\]  
so the unit‐norm maximizer is  
\[
x = \frac{v}{\|v\|_2}
    = \frac1{2}\begin{pmatrix}1\\-1\\-1\\1\end{pmatrix},
\]  
and indeed \(\|x\|_2=1\) and  
\[
\|Ax\|_2 = \|5x\|_2 = 5 = \rho(A).
\]"
66,"Using the notation  
\( \|A\|_\infty=\max_{1\le i\le n}\sum_{j=1}^n|a_{ij}|\),  
\(\|A\|_2=\max_{\|x\|_2=1}\|Ax\|_2\),  
and \(\kappa_p(A)=\|A\|_p\,\|A^{-1}\|_p\), we find:

1. ∞–norm condition number

Compute  
\[
\|A\|_\infty
=\max\{1+4+9,\;4+9+16,\;9+16+25\}
=\max\{14,29,50\}=50.
\]  
Since  
\[
A^{-1}=\frac{1}{8}
\begin{pmatrix}
31 & -44 & 17\\
-44&56 &-20\\
17&-20&7
\end{pmatrix},
\]  
its row‐sums are  
\[
\sum_j|a^{-1}_{1j}|=\frac{31+44+17}{8}=11.5,\quad
\sum_j|a^{-1}_{2j}|=\frac{44+56+20}{8}=15,\quad
\sum_j|a^{-1}_{3j}|=\frac{17+20+7}{8}=5.5,
\]  
so  
\[
\|A^{-1}\|_\infty=15,\qquad
\boxed{\kappa_\infty(A)=50\cdot15=750.}
\]

2. 2–norm (“spectral”) condition number

Since \(A\) is symmetric, its singular values are \(\sigma_i=|\lambda_i|\) where \(\lambda_i\) are the roots of  
\(\det(A-\lambda I)=\lambda^3-35\lambda^2-94\lambda+8=0\).  Numerically one finds  
\[
\lambda_1\approx37.497,\quad
\lambda_2\approx0.08248,\quad
\lambda_3\approx-2.579,
\]  
hence  
\[
\|A\|_2=\sigma_{\max}=37.497,\qquad
\|A^{-1}\|_2=\frac1{\sigma_{\min}}=\frac1{0.08248}\approx12.121,
\]  
and  
\[
\boxed{\kappa_2(A)=\frac{\|A\|_2}{\sigma_{\min}}\approx37.497\times12.121\approx454.2.}
\]"
67,"1. Definitions  
Let  
\(A(\alpha)=\begin{pmatrix}0.1\alpha&0.1\alpha\\10&1.5\end{pmatrix},\)  
so  
\[
\det A(\alpha)
=(0.1\alpha)(1.5)-(0.1\alpha)(10)
=-0.85\,\alpha,
\]  
and  
\[
A^{-1}(\alpha)
=\frac1{-0.85\alpha}
\begin{pmatrix}1.5&-0.1\alpha\\-10&0.1\alpha\end{pmatrix}
=
\begin{pmatrix}
-\tfrac{1.5}{0.85\,\alpha}&\tfrac{0.1}{0.85}\\[1ex]
\tfrac{10}{0.85\,\alpha}&-\tfrac{0.1}{0.85}
\end{pmatrix}.
\]

2. Infinity–norms  
\[
\|A\|_\infty
=\max\{0.1\alpha+0.1\alpha,\;10+1.5\}
=\max\{0.2\alpha,\;11.5\},
\]  
\[
\|A^{-1}\|_\infty
=\max\Big\{\frac{1.5}{0.85\alpha}+\frac{0.1}{0.85},\;
\frac{10}{0.85\alpha}+\frac{0.1}{0.85}\Big\}
=\frac{10}{0.85\,\alpha}+\frac{0.1}{0.85}.
\]

3. Condition number  
\[
\mathrm{cond}_\infty(A)
=\|A\|_\infty\,\|A^{-1}\|_\infty
=\max(0.2\alpha,11.5)\;\Bigl(\tfrac{10}{0.85\,\alpha}+\tfrac{0.1}{0.85}\Bigr).
\]  
Set the “kink’’ \(0.2\alpha=11.5\implies\alpha=57.5\).  

– For \(0<\alpha\le57.5\): \(\|A\|_\infty=11.5\), so  
\[
\mathrm{cond}_\infty=
11.5\Bigl(\tfrac{10}{0.85\alpha}+\tfrac{0.1}{0.85}\Bigr)
\;\searrow\;\text{decreases with }\alpha.
\]  
– For \(\alpha\ge57.5\): \(\|A\|_\infty=0.2\alpha\), so  
\[
\mathrm{cond}_\infty
=0.2\alpha\Bigl(\tfrac{10}{0.85\alpha}+\tfrac{0.1}{0.85}\Bigr)
=\tfrac{1}{0.85}(2+0.02\,\alpha)
\;\nearrow\;\text{increases with }\alpha.
\]  

Hence the unique minimizer is  
\[
\boxed{\alpha=57.5},
\]  
at which  
\[
\min_\alpha\mathrm{cond}_\infty(A)
=\frac{63}{17}\approx3.706.
\]"
68,"Let  
\(A=\begin{pmatrix}1&2\\2&-1\end{pmatrix},\quad b=\begin{pmatrix}5\\0\end{pmatrix},\quad \epsilon=\begin{pmatrix}\epsilon_1\\\epsilon_2\end{pmatrix},\;|\epsilon_i|\le10^{-4}.\)  
Then  
\[
\det A=-5,\qquad
A^{-1}=\frac1{-5}\begin{pmatrix}-1&-2\\-2&1\end{pmatrix}
=\begin{pmatrix}1/5&2/5\\2/5&-1/5\end{pmatrix}.
\]  
The perturbed solution satisfies  
\[
x+\delta x
= A^{-1}(b+\epsilon)
\;\Longrightarrow\;
\delta x = A^{-1}\,\epsilon
=\frac1{5}\begin{pmatrix}\epsilon_1+2\epsilon_2\\2\epsilon_1-\epsilon_2\end{pmatrix}.
\]  
Hence  
\[
|\delta x_1|\le\frac{|\epsilon_1|+2|\epsilon_2|}{5}\le\frac{3\cdot10^{-4}}5=6\times10^{-5}, 
\quad
|\delta x_2|\le\frac{2|\epsilon_1|+|\epsilon_2|}{5}\le6\times10^{-5}.
\]  
In the \(\infty\)–norm  
\[
\|\delta x\|_\infty\le\|A^{-1}\|_\infty\|\epsilon\|_\infty
=\frac35\cdot10^{-4}=6\times10^{-5}.
\]  
Since \(\|x\|_\infty=\|A^{-1}b\|_\infty=2\), the relative error satisfies  
\[
\frac{\|\delta x\|_\infty}{\|x\|_\infty}\le\frac{6\times10^{-5}}{2}=3\times10^{-5}.
\]"
69,"The system  
$$
A=\begin{pmatrix}1 & 1.001\\1 & 1\end{pmatrix},\qquad 
\mathbf b=\begin{pmatrix}2.001\\2\end{pmatrix}
$$  
has exact solution  
\[
x_1+1.001x_2=2.001,\quad x_1+x_2=2
\;\Longrightarrow\;
x_2=1,\;x_1=1
\;\Longrightarrow\;
\mathbf x=\begin{pmatrix}1\\1\end{pmatrix}.
\]  
For the approximate iterate $\mathbf y=(2,0)^T$ the residual is  
\[
\mathbf r
= A\mathbf y-\mathbf b
=\begin{pmatrix}1\cdot2+1.001\cdot0-2.001\\1\cdot2+1\cdot0-2\end{pmatrix}
=\begin{pmatrix}-0.001\\0\end{pmatrix}.
\]  
Hence  
\[
\|\mathbf r\|_2=0.001,
\qquad
\|\mathbf b\|_2=\sqrt{2.001^2+2^2}\approx2.82859,
\]
\[
\frac{\|\mathbf r\|_2}{\|\mathbf b\|_2}
\approx\frac{0.001}{2.82859}\approx3.54\times10^{-4}.
\]  
The error in the solution is  
\[
\mathbf x-\mathbf y
=\begin{pmatrix}1-2\\1-0\end{pmatrix}
=\begin{pmatrix}-1\\1\end{pmatrix},
\]
so
\[
\|\mathbf x-\mathbf y\|_2=\sqrt{1^2+1^2}=\sqrt2,
\qquad
\|\mathbf x\|_2=\sqrt{1^2+1^2}=\sqrt2,
\]
\[
\frac{\|\mathbf x-\mathbf y\|_2}{\|\mathbf x\|_2}
=\frac{\sqrt2}{\sqrt2}=1.
\]  
Conclusion: the residual‐norm relative to $\mathbf b$ is only about $3.5\times10^{-4}$, yet the relative error in the solution is $1\,$ (i.e.\ $100\%$)."
70,"The key is that one can compute explicitly  
\[A^{-1}=\frac1{\det A}\operatorname{adj}(A)\,,\qquad\det A=\frac1{43200}\,,\]  
and one finds  
\[A^{-1}=\begin{pmatrix}
72&-240&180\\
-240&900&-720\\
180&-720&600
\end{pmatrix}. \]  
Hence if \(b=(b_1,b_2,b_3)^T\) then  
\[
\begin{aligned}
x_1&=72\,b_1-240\,b_2+180\,b_3,\\
x_2&=-240\,b_1+900\,b_2-720\,b_3,\\
x_3&=180\,b_1-720\,b_2+600\,b_3,
\end{aligned}
\]  
and therefore  
\[
y=x_1+x_2+x_3
=(72-240+180)\,b_1+(-240+900-720)\,b_2+(180-720+600)\,b_3
=12\,b_1-60\,b_2+60\,b_3.
\]  
If each \(b_i\) is known up to an error \(\le\epsilon\), then in the worst case
\[
|\Delta y|\le(|12|+|{-60}|+|60|)\,\epsilon=132\,\epsilon.
\]"
71,"The matrix \(A\) is the tridiagonal “path‐graph’’ adjacency matrix of size \(6\).  Its eigenvalues are well‐known to be
\[
\lambda_k \;=\;2\cos\!\Bigl(\tfrac{k\pi}{7}\Bigr),
\qquad k=1,2,\dots,6.
\]
Since \(A\) is symmetric and invertible, the eigenvalues of \(A^{-1}\) are
\[
\lambda_k^{-1} \;=\;\frac1{2\cos\!\bigl(\tfrac{k\pi}{7}\bigr)},
\quad k=1,\dots,6,
\]
and hence
\[
\rho(A^{-1})
=\max_{1\le k\le6}\Bigl|\lambda_k^{-1}\Bigr|
=\frac1{\min_{1\le k\le6}\bigl|\lambda_k\bigr|}
=\frac1{2\cos\!\bigl(\tfrac{3\pi}{7}\bigr)}.
\]
Numerically,
\[
2\cos\!\Bigl(\tfrac{3\pi}{7}\Bigr)\approx0.445041\quad\Longrightarrow\quad
\rho(A^{-1})\approx2.2469796.
\]"
72,"By Gershgorin’s circle theorem, every eigenvalue \(\lambda\) of \(A\) lies in one of the discs
\[
D\bigl(a_{ii},R_i\bigr)
\,,\quad
R_i=\sum_{j\neq i}|a_{ij}|\,. 
\]
Here
\[
R_1=|0|+|1+2i|=\sqrt5,\quad
R_2=|0|+|1-i|=\sqrt2,\quad
R_3=|1-2i|+|1+i|=\sqrt5+\sqrt2,
\]
so
\[
\lambda\in D(-1,\sqrt5)\;\cup\;D(2,\sqrt2)\;\cup\;D(0,\sqrt5+\sqrt2).
\]
In particular
\[
|\lambda|\;\le\;\max\{\,|-1|+\sqrt5,\;|2|+\sqrt2,\;\sqrt5+\sqrt2\}
\;=\;\sqrt5+\sqrt2\approx3.650\,. 
\]

Moreover, for the spectral (Euclidean) norm one has the well‐known bound
\[
\|A\|_2\;\le\;\sqrt{\|A\|_1\,\|A\|_\infty}\,.
\]
Since
\[
\|A\|_1=\max_j\sum_i|a_{ij}|=\sqrt5+\sqrt2,\qquad
\|A\|_\infty=\max_i\sum_j|a_{ij}|=\sqrt5+\sqrt2,
\]
we obtain
\[
\|A\|_2\;\le\;\sqrt{(\sqrt5+\sqrt2)^2} \;=\;\sqrt5+\sqrt2\approx3.650.
\]"
73,"We compute  
\[
AB \;=\;
\begin{bmatrix}1&1\\1&1\end{bmatrix}
\begin{bmatrix}\beta_1&1\\0&\beta_2\end{bmatrix}
\;=\;
\begin{bmatrix}\beta_1 & 1+\beta_2\\[6pt]\beta_1 & 1+\beta_2\end{bmatrix}
\;=\;
\underbrace{\begin{pmatrix}1\\1\end{pmatrix}}_{u}
\underbrace{\begin{pmatrix}\beta_1 & 1+\beta_2\end{pmatrix}}_{v^T}\,.
\]
Hence $AB=u\,v^T$ is rank-one with eigenvalues
\[
\lambda_1=v^T u \;=\;\beta_1+(1+\beta_2)=\beta_1+\beta_2+1,
\qquad
\lambda_2=0.
\]
Since $(AB)^k\to0$ as $k\to\infty$ if and only if its spectral radius $\rho(AB)=|\lambda_1|<1$, we conclude
\[
(AB)^k\;\longrightarrow\;0
\quad\Leftrightarrow\quad
\bigl|\beta_1+\beta_2+1\bigr|<1.
\]
In particular, for real \(\beta_1,\beta_2\) this is equivalent to 
\[
-2<\beta_1+\beta_2<0.
\]"
74,"Since  
\[
f(A)=e^A-e^{-A}=2\sinh(A)
\]
and the minimal polynomial of \(A\) is  
\[
m(\lambda)=\lambda(\lambda^2-52)\;\Longrightarrow\;A^3=52A,
\]
we have the Taylor series reduction
\[
\sinh(A)
=\sum_{k=0}^\infty\frac{A^{2k+1}}{(2k+1)!}
= A\sum_{k=0}^\infty\frac{(A^2)^k}{(2k+1)!}
= A\sum_{k=0}^\infty\frac{52^k}{(2k+1)!}
= A\;\frac{\sinh(2\sqrt{13})}{2\sqrt{13}}.
\]
Hence
\[
f(A)=2\sinh(A)
=2\,A\,\frac{\sinh(2\sqrt{13})}{2\sqrt{13}}
=\frac{\sinh(2\sqrt{13})}{\sqrt{13}}\;A,
\]
so finally
\[
\boxed{
f(A)
=\frac{\sinh(2\sqrt{13})}{\sqrt{13}}
\begin{bmatrix}
2 & 4 & 0\\
6 & 0 & 8\\
0 & 3 & -2
\end{bmatrix}.
}
\]"
75,"The fact that  
\[
T^{-1}AT=\operatorname{diag}(1,\,-1,\,2)
\]  
means that the columns of  
\[
T=\begin{pmatrix}1&0&1\\3&3&4\\2&2&3\end{pmatrix}
\]  
are eigenvectors of \(A\) with eigenvalues \(1,-1,2\), respectively.  In particular:

\[
v_1=\begin{pmatrix}1\\3\\2\end{pmatrix},\quad
v_2=\begin{pmatrix}0\\3\\2\end{pmatrix},\quad
v_3=\begin{pmatrix}1\\4\\3\end{pmatrix},
\]
and one checks
\[
A\,v_1=1\cdot v_1,\quad
A\,v_2=(-1)\cdot v_2,\quad
A\,v_3=2\cdot v_3.
\]
Hence the eigen‐pairs of \(A\) are
\[
\bigl(\lambda_1=1,\;v_1\bigr),\quad
\bigl(\lambda_2=-1,\;v_2\bigr),\quad
\bigl(\lambda_3=2,\;v_3\bigr),
\]
where each \(v_i\) may be rescaled arbitrarily."
76,"By classical first‐order perturbation theory one has for each simple eigenvalue 
\[
\lambda_i(\eps)
=\lambda_i(0)
+\eps\,\frac{v_i^T\,B\,v_i}{v_i^T v_i}+O(\eps^2),
\]
where \(v_i\) is a right‐eigenvector of \(A\) for \(\lambda_i(0)\).  In particular, since
\[
\lambda_1(0)=1,\quad v_1=\begin{pmatrix}0\\2\\1\end{pmatrix},
\quad
\lambda_2(0)=0,\quad v_2=\begin{pmatrix}1\\-2\\0\end{pmatrix},
\quad
\lambda_3(0)=-1,\quad v_3=\begin{pmatrix}1\\-1\\0\end{pmatrix},
\]
one computes
\[
\frac{v_1^T B v_1}{v_1^T v_1}
=-\frac{1}{5},
\quad
\frac{v_2^T B v_2}{v_2^T v_2}
=-\frac{9}{5},
\quad
\frac{v_3^T B v_3}{v_3^T v_3}
=-2,
\]
and hence
\[
\lambda_1(\eps)=1-\tfrac15\eps+O(\eps^2),\quad
\lambda_2(\eps)=-\tfrac95\eps+O(\eps^2),\quad
\lambda_3(\eps)=-1-2\eps+O(\eps^2).
\]
Moreover, by Bauer–Fike (or by Weyl’s theorem for non‐Hermitian matrices) one gets the global bound
\[
\bigl|\lambda_i(\eps)-\lambda_i(0)\bigr|
\;\le\;\|\,\eps B\|_2
\;=\;\eps\,\|B\|_2
\;=\;3\,\eps,
\]
since \(\|B\|_2=\sigma_{\max}(B)=3\)."
77,"We set  
\[E=\tilde A - A \;=\;10^{-2}\begin{pmatrix}-1&-1&1\\-1&1&-1\\1&-1&1\end{pmatrix},\]
and for each \(i\) let
\[
r_i(A)=\sum_{j\ne i}|a_{ij}|,\qquad
r_i(E)=\sum_{j\ne i}|E_{ij}|\,,\qquad
\delta_i=|E_{ii}|+r_i(E)\,.  
\]

1) Gershgorin discs of \(A\):
\[
D_i(A)=\{z:|z-a_{ii}|\le r_i(A)\},  
\]
with
\[
r_1(A)=\tfrac32,\quad r_2(A)=\tfrac12,\quad r_3(A)=0.
\]

2) Gershgorin discs of \(\tilde A\):
\[
D_i(\tilde A)=\{z:|z-(a_{ii}+E_{ii})|\le r_i(A)+r_i(E)\}.
\]

Since any eigenvalue \(\tilde\lambda\) of \(\tilde A\) lies in some \(D_i(\tilde A)\) and the corresponding eigenvalue \(\lambda\) of \(A\) lay in \(D_i(A)\), we conclude
\[
|\lambda-\tilde\lambda|\;\le\;|E_{ii}|+r_i(E)\;=\;\delta_i.
\]

Finally, from
\[
|E_{ii}|=10^{-2},\quad
r_i(E)=\sum_{j\ne i}10^{-2}=2\cdot10^{-2},\quad
\delta_i=3\cdot10^{-2},
\]
we obtain the uniform bound
\[
\boxed{|\lambda_i-\tilde\lambda_i|\le 3\times10^{-2},\qquad i=1,2,3.}
\]"
78,"The key observation is that \(A\) is symmetric with eigen‐decomposition
\[
A=Q\begin{pmatrix}2&0\\0&1\end{pmatrix}Q^T,
\]
so that the polynomial
\[
P(\alpha)\;\equiv\;I+\alpha A+\alpha^2A^2
\]
has eigenvalues
\[
\mu_1(\alpha)\;=\;1+2\alpha+4\alpha^2,
\qquad
\mu_2(\alpha)\;=\;1+\alpha+\alpha^2.
\]
The iteration
\[
y_{n+1}
\;=\;
\bigl[I+\alpha A+\alpha^2A^2\bigr]^{-1}y_n
\]
converges to \(0\) if and only if
\[
\rho\!\bigl(P(\alpha)^{-1}\bigr)
\;=\;
\max\Bigl\{\tfrac1{|\mu_1(\alpha)|},\,\tfrac1{|\mu_2(\alpha)|}\Bigr\}
\;<\;1
\;\;\Longleftrightarrow\;\;
|\mu_1(\alpha)|>1
\quad\text{and}\quad
|\mu_2(\alpha)|>1.
\]
Since
\[
\mu_1(\alpha)=4\alpha^2+2\alpha+1>1
\;\Longleftrightarrow\;
4\alpha^2+2\alpha>0
\;\Longleftrightarrow\;
\alpha(2\alpha+1)>0
\;\Longleftrightarrow\;
\alpha\in(-\infty,-\tfrac12)\cup(0,\infty),
\]
and
\[
\mu_2(\alpha)=\alpha^2+\alpha+1>1
\;\Longleftrightarrow\;
\alpha^2+\alpha>0
\;\Longleftrightarrow\;
\alpha(\alpha+1)>0
\;\Longleftrightarrow\;
\alpha\in(-\infty,-1)\cup(0,\infty),
\]
we must take the intersection of these two sets.  Hence
\[
\{\,\alpha\in\Bbb R:\;y_n\to0\}
\;=\;
(-\infty,-1)\,\cup\,(0,\infty).
\]"
79,"1.  Compute the initial approximation  
\[
\mathbf x_0 \;=\;\mathbf B\,\mathbf b
\;=\;
\begin{pmatrix}
202 & -1212 & 2121 & -1131\\
-1212 & 8181 & -15271 & 8484\\
2121 & -15271 & 29694 & -16968\\
-1131 & 8484 & -16968 & 9898
\end{pmatrix}
\begin{pmatrix}1\\1\\1\\1\end{pmatrix}
=
\begin{pmatrix}-20\\182\\-424\\283\end{pmatrix}.
\]

2.  Form the residual  
\[
\mathbf r_0 \;=\;\mathbf b-\mathbf A\,\mathbf x_0
=\;
\begin{pmatrix}1\\1\\1\\1\end{pmatrix}
-
\underbrace{
\begin{pmatrix}
\tfrac12 & \tfrac13 & \tfrac14 & \tfrac15\\
\tfrac13 & \tfrac14 & \tfrac15 & \tfrac16\\
\tfrac14 & \tfrac15 & \tfrac16 & \tfrac17\\
\tfrac15 & \tfrac16 & \tfrac17 & \tfrac18
\end{pmatrix}
}_{\mathbf A}
\begin{pmatrix}-20\\182\\-424\\283\end{pmatrix}
=
\begin{pmatrix}
-\tfrac{4}{15}\\[6pt]
-\tfrac{1}{5}\\[4pt]
-\tfrac{17}{105}\\[4pt]
-\tfrac{23}{168}
\end{pmatrix}.
\]

3.  Compute the correction  
\[
\delta\mathbf x \;=\;\mathbf B\,\mathbf r_0
\;=\;
\begin{pmatrix}
202 & -1212 & 2121 & -1131\\
-1212 & 8181 & -15271 & 8484\\
2121 & -15271 & 29694 & -16968\\
-1131 & 8484 & -16968 & 9898
\end{pmatrix}
\begin{pmatrix}
-\tfrac{4}{15}\\[4pt]
-\tfrac{1}{5}\\[4pt]
-\tfrac{17}{105}\\[4pt]
-\tfrac{23}{168}
\end{pmatrix}
=
\begin{pmatrix}0\\-2\\4\\-3\end{pmatrix}.
\]

4.  Update and obtain the exact integer solution  
\[
\mathbf x_1 \;=\;\mathbf x_0+\delta\mathbf x
\;=\;
\begin{pmatrix}-20\\182\\-424\\283\end{pmatrix}
+
\begin{pmatrix}0\\-2\\4\\-3\end{pmatrix}
\;=\;
\begin{pmatrix}-20\\180\\-420\\280\end{pmatrix}.
\]"
80,"The Richardson‐iteration 
\[
\bx^{(n+1)} \;=\;\bx^{(n)} + \alpha\bigl(\bA\,\bx^{(n)}-\by\bigr)
\]
converges iff 
\[
\rho\bigl(\bI - \alpha \bA\bigr)\;<\;1,
\]
and the asymptotic rate is
\[
q(\alpha)\;=\;\max_{i=1,2}\bigl|1-\alpha\lambda_i\bigr|,
\]
where \(\lambda_1,\lambda_2\) are the eigenvalues of \(\bA\).  For
\[
\bA=\begin{pmatrix}3&2\\1&2\end{pmatrix}
\]
one finds
\[
\lambda_{1,2}
=\frac{5\pm\sqrt{25-20}}{2}
=\frac{5\pm\sqrt5}{2},
\]
so that
\[
\lambda_{\min}=\frac{5-\sqrt5}{2},\quad
\lambda_{\max}=\frac{5+\sqrt5}{2}.
\]
Minimizing 
\(\max|1-\alpha\lambda_i|\) in \(\alpha\) gives the classical choice
\[
\alpha^*
=\frac{2}{\lambda_{\min}+\lambda_{\max}}
=\frac{2}{\;(\,5-\sqrt5\,)/2+(\,5+\sqrt5\,)/2\;}
=\frac{2}{5}
=0.4.
\]
With this choice the convergence factor is
\[
q^*= \frac{\lambda_{\max}-\lambda_{\min}}{\lambda_{\max}+\lambda_{\min}}
=\frac{\sqrt5}{5}\approx0.447.
\]"
